symbol_id,seal_id,pc1,pc2
page149_M-466_A_c0_sym_004,page149_M-466_A_c0,3.572098,0.7457238
page149_M-466_A_c0_sym_005,page149_M-466_A_c0,2.421796,0.24895874
page149_M-466_A_c0_sym_006,page149_M-466_A_c0,3.0972168,0.41675738
page149_M-466_A_c0_sym_007,page149_M-466_A_c0,3.0364513,0.5705933
page149_M-466_B_c1_sym_001,page149_M-466_B_c1,2.6257544,0.47153127
page149_M-467_A_bis_c0_sym_001,page149_M-467_A_bis_c0,3.9875731,0.80382246
page149_M-467_A_bis_c0_sym_002,page149_M-467_A_bis_c0,-0.27938268,-0.45505074
page149_M-467_A_bis_c0_sym_003,page149_M-467_A_bis_c0,3.3408813,0.5981123
page149_M-467_A_bis_c0_sym_004,page149_M-467_A_bis_c0,3.572098,0.7457238
page149_M-467_A_bis_c0_sym_005,page149_M-467_A_bis_c0,2.421796,0.24895874
page149_M-467_A_bis_c0_sym_006,page149_M-467_A_bis_c0,3.0972168,0.41675738
page149_M-467_A_bis_c0_sym_007,page149_M-467_A_bis_c0,3.0364513,0.5705933
page149_M-467_A_c0_sym_001,page149_M-467_A_c0,3.9875731,0.80382246
page149_M-467_A_c0_sym_002,page149_M-467_A_c0,-0.27938268,-0.45505074
page149_M-467_A_c0_sym_003,page149_M-467_A_c0,3.3408813,0.5981123
page149_M-467_A_c0_sym_004,page149_M-467_A_c0,3.572098,0.7457238
page149_M-467_A_c0_sym_005,page149_M-467_A_c0,2.421796,0.24895874
page149_M-467_A_c0_sym_006,page149_M-467_A_c0,3.0972168,0.41675738
page149_M-467_A_c0_sym_007,page149_M-467_A_c0,3.0364513,0.5705933
page149_M-467_B_c0_sym_001,page149_M-467_B_c0,2.6257544,0.47153127
page149_M-468_A_c0_sym_001,page149_M-468_A_c0,-3.6013546,-0.9183889
page149_M-468_E_c0_sym_001,page149_M-468_E_c0,-3.6013546,-0.9183889
page149_M-469_A_c0_sym_001,page149_M-469_A_c0,-3.6013546,-0.9183889
page149_M-470_A_c0_sym_001,page149_M-470_A_c0,-3.6013546,-0.9183889
page150_M-473_A_c0_sym_001,page150_M-473_A_c0,3.22942,0.4225238
page150_M-473_A_c0_sym_002,page150_M-473_A_c0,2.2942011,0.14827034
page150_M-474_A_bis_c0_sym_001,page150_M-474_A_bis_c0,3.7771811,0.73195577
page150_M-474_A_c0_sym_001,page150_M-474_A_c0,3.7771811,0.73195577
page150_M-475_a_c0_sym_001,page150_M-475_a_c0,3.22942,0.4225238
page150_M-475_a_c0_sym_002,page150_M-475_a_c0,2.2942011,0.14827034
page150_M-475_A_c1_sym_001,page150_M-475_A_c1,3.22942,0.4225238
page150_M-475_A_c1_sym_002,page150_M-475_A_c1,2.2942011,0.14827034
page150_M-475_B_c0_sym_001,page150_M-475_B_c0,3.22942,0.4225238
page150_M-475_B_c0_sym_002,page150_M-475_B_c0,2.2942011,0.14827034
page150_M-476_A_c0_sym_001,page150_M-476_A_c0,3.7771811,0.73195577
page150_M-476_B_c1_sym_001,page150_M-476_B_c1,0.053838644,-0.38147813
page151_E-4_c0_sym_001,page151_E-4_c0,-1.0767844,-0.6760067
page151_M-478_A_c0_sym_001,page151_M-478_A_c0,-4.5797377,-0.9000782
page151_M-478_B_c1_sym_001,page151_M-478_B_c1,0.7819418,0.0064351303
page151_M-478_C_c1_sym_001,page151_M-478_C_c1,-4.5797377,-0.9000782
page151_M-478_D_c3_sym_001,page151_M-478_D_c3,0.7819418,0.0064351303
page151_M-478_E_c2_sym_001,page151_M-478_E_c2,0.7819418,0.0064351303
page151_M-478_F_c0_sym_001,page151_M-478_F_c0,-4.5797377,-0.9000782
page151_M-479_A_c0_sym_001,page151_M-479_A_c0,-4.5797377,-0.9000782
page151_M-479_B_c1_sym_001,page151_M-479_B_c1,0.7819418,0.0064351303
page151_M-480_A_c0_sym_001,page151_M-480_A_c0,-1.1721299,-0.680998
page151_M-480_B_c1_sym_001,page151_M-480_B_c1,-1.0767844,-0.6760067
page151_M-480_c1_sym_001,page151_M-480_c1,-1.0767844,-0.6760067
page151_M-481_A_c0_sym_001,page151_M-481_A_c0,-1.1721299,-0.680998
page151_M-481_a_c1_sym_001,page151_M-481_a_c1,-1.0767844,-0.6760067
page151_M-481_B_c0_sym_001,page151_M-481_B_c0,-1.1721299,-0.680998
page151_M-481_b_c1_sym_001,page151_M-481_b_c1,-1.0767844,-0.6760067
page151_M-481_C_c0_sym_001,page151_M-481_C_c0,-1.0767844,-0.6760067
page151_M-481_E_c0_sym_001,page151_M-481_E_c0,-1.0767844,-0.6760067
page152_M-482_B_c1_sym_001,page152_M-482_B_c1,1.9093229,-0.03458011
page152_M-483_B_bis_c0_sym_001,page152_M-483_B_bis_c0,-2.358975,-0.86662525
page152_M-483_B_c0_sym_001,page152_M-483_B_c0,-2.358975,-0.86662525
page152_M-483_E_c0_sym_001,page152_M-483_E_c0,-2.358975,-0.86662525
page153_M-484_A_bis_c0_sym_001,page153_M-484_A_bis_c0,0.96161944,0.00093163893
page153_M-484_A_c0_sym_001,page153_M-484_A_c0,0.96161944,0.00093163893
page153_M-484_B_c0_sym_001,page153_M-484_B_c0,0.96161944,0.00093163893
page153_M-485_A_c0_sym_001,page153_M-485_A_c0,0.96161944,0.00093163893
page154_M-486_b_c1_sym_001,page154_M-486_b_c1,1.8880903,0.27036867
page154_M-487_A_c0_sym_001,page154_M-487_A_c0,-6.947266,0.4225631
page154_M-487_B_c0_sym_001,page154_M-487_B_c0,-6.947266,0.4225631
page154_M-487_C_c0_sym_001,page154_M-487_C_c0,1.340215,0.19970544
page155_M-488_a_c0_sym_001,page155_M-488_a_c0,0.83720285,-0.057415213
page155_M-488_B_c0_sym_001,page155_M-488_B_c0,0.83720285,-0.057415213
page155_M-488_C_c0_sym_001,page155_M-488_C_c0,0.84905034,-0.040082894
page156_M-489_b_c1_sym_001,page156_M-489_b_c1,0.25226995,-0.52668655
page156_M-489_c1_sym_001,page156_M-489_c1,-0.18145017,-0.5733246
page156_M-490_B_c0_sym_001,page156_M-490_B_c0,-0.18145017,-0.5733246
page156_M-491_B_c1_sym_001,page156_M-491_B_c1,-0.18145017,-0.5733246
page157_A-4_c0_sym_001,page157_A-4_c0,1.0073657,0.024853546
page157_M-493_A_bis_c1_sym_001,page157_M-493_A_bis_c1,0.06333012,-0.40100935
page157_M-493_B_c1_sym_001,page157_M-493_B_c1,0.06333012,-0.40100935
page157_M-493_C_c0_sym_001,page157_M-493_C_c0,0.06333012,-0.40100935
page157_M-494_A_bis_c1_sym_001,page157_M-494_A_bis_c1,0.06333012,-0.40100935
page157_M-494_B_c0_sym_001,page157_M-494_B_c0,1.0073657,0.024853546
page159_M-496_C_c0_sym_001,page159_M-496_C_c0,-0.8985822,-0.5741904
page159_M-497_A_c2_sym_001,page159_M-497_A_c2,0.04807881,-0.39171776
page159_M-497_E_c0_sym_001,page159_M-497_E_c0,0.04807881,-0.39171776
page160_M-498_C_c0_sym_001,page160_M-498_C_c0,-1.201797,-0.49317566
page160_M-498_C_c0_sym_002,page160_M-498_C_c0,5.714002,1.514962
page160_M-498_C_c0_sym_003,page160_M-498_C_c0,2.1100736,0.25209773
page160_M-498_C_c0_sym_004,page160_M-498_C_c0,2.932981,0.5897515
page160_M-498_C_c0_sym_005,page160_M-498_C_c0,-0.12154569,-0.2783641
page160_M-498_C_c0_sym_006,page160_M-498_C_c0,4.2256618,1.0865312
page160_M-498_C_c0_sym_007,page160_M-498_C_c0,-3.504208,-0.9529471
page160_M-498_C_c0_sym_008,page160_M-498_C_c0,1.7487444,0.15623336
page160_M-498_C_c0_sym_009,page160_M-498_C_c0,2.5044308,0.41206986
page160_M-498_C_c0_sym_010,page160_M-498_C_c0,0.8893096,-0.040966276
page160_M-498_C_c0_sym_011,page160_M-498_C_c0,2.0125072,0.05646434
page160_M-498_C_c0_sym_012,page160_M-498_C_c0,1.0520324,-0.13491234
page160_M-498_C_c0_sym_013,page160_M-498_C_c0,1.1578709,0.033354532
page160_M-498_C_c0_sym_014,page160_M-498_C_c0,0.28080776,-0.17649211
page160_M-498_D_c3_sym_001,page160_M-498_D_c3,-0.20565206,-0.30207744
page160_M-499_A_c2_sym_001,page160_M-499_A_c2,1.3095285,-0.14577146
page160_M-499_E_c0_sym_001,page160_M-499_E_c0,1.3095285,-0.14577146
page161_M-500_a_c0_sym_001,page161_M-500_a_c0,2.443807,0.24872024
page161_M-500_a_c0_sym_002,page161_M-500_a_c0,5.1685658,1.187081
page162_M-502_B_c1_sym_001,page162_M-502_B_c1,-9.331269,-0.92541826
page162_M-503_A_c0_sym_001,page162_M-503_A_c0,5.02739,1.4444059
page162_M-504_A_c0_sym_001,page162_M-504_A_c0,5.02739,1.4444059
page162_M-505_B_c1_sym_001,page162_M-505_B_c1,5.162935,1.4817616
page162_M-505_B_c1_sym_002,page162_M-505_B_c1,-0.07381093,-0.41132757
page162_M-505_B_c1_sym_003,page162_M-505_B_c1,4.5877795,1.2438511
page162_M-505_B_c1_sym_004,page162_M-505_B_c1,1.47037,0.14769413
page162_M-505_B_c1_sym_005,page162_M-505_B_c1,-1.6761544,-0.744193
page162_M-505_B_c1_sym_006,page162_M-505_B_c1,0.24139696,-0.3277429
page162_M-505_B_c1_sym_007,page162_M-505_B_c1,-0.35067874,-0.36077374
page162_M-505_B_c1_sym_008,page162_M-505_B_c1,-1.2938534,-0.6057767
page162_M-505_B_c1_sym_009,page162_M-505_B_c1,2.8854241,0.27699265
page162_M-505_B_c1_sym_010,page162_M-505_B_c1,0.69129026,-0.13947141
page162_M-505_B_c1_sym_011,page162_M-505_B_c1,1.0841787,0.07144669
page162_M-505_B_c1_sym_012,page162_M-505_B_c1,-1.8059884,-0.80047363
page162_M-505_B_c1_sym_013,page162_M-505_B_c1,0.08572923,-0.23299386
page162_M-505_B_c1_sym_014,page162_M-505_B_c1,0.43599984,-0.20016308
page162_M-505_B_c1_sym_015,page162_M-505_B_c1,-0.051955868,-0.31465083
page162_M-505_B_c1_sym_016,page162_M-505_B_c1,-0.65039825,-0.44341195
page162_M-505_B_c1_sym_017,page162_M-505_B_c1,0.5051172,-0.14361706
page162_M-505_B_c1_sym_018,page162_M-505_B_c1,-2.704942,-0.9047476
page162_M-505_B_c1_sym_019,page162_M-505_B_c1,1.051044,0.08521043
page162_M-505_B_c1_sym_020,page162_M-505_B_c1,-0.91517955,-0.50034326
page162_M-505_B_c1_sym_021,page162_M-505_B_c1,2.6201813,0.2603798
page162_M-505_B_c1_sym_022,page162_M-505_B_c1,-1.1017337,-0.59222144
page162_M-505_B_c1_sym_023,page162_M-505_B_c1,-0.87793535,-0.4640855
page162_M-505_B_c1_sym_024,page162_M-505_B_c1,-1.8191069,-0.8078661
page162_M-505_B_c1_sym_025,page162_M-505_B_c1,1.6911787,0.02230421
page162_M-505_B_c1_sym_026,page162_M-505_B_c1,2.3002052,0.30639902
page162_M-505_B_c1_sym_027,page162_M-505_B_c1,-0.9673216,-0.537363
page162_M-505_B_c1_sym_028,page162_M-505_B_c1,2.345556,0.069191344
page162_M-505_B_c1_sym_029,page162_M-505_B_c1,-0.6730265,-0.49797887
page162_M-505_B_c1_sym_030,page162_M-505_B_c1,-5.288904,-1.2700537
page163_A-9_c0_sym_001,page163_A-9_c0,-1.3591297,-0.42414117
page163_M-506_A_bis_c0_sym_001,page163_M-506_A_bis_c0,-1.3591297,-0.42414117
page163_M-506_A_c0_sym_001,page163_M-506_A_c0,-1.3591297,-0.42414117
page163_M-507_A_c0_sym_001,page163_M-507_A_c0,-1.4595954,-0.7197051
page163_M-507_B_c1_sym_001,page163_M-507_B_c1,2.2063465,0.37113646
page163_M-507_B_c1_sym_002,page163_M-507_B_c1,0.16716215,-0.2610928
page163_M-507_B_c1_sym_003,page163_M-507_B_c1,1.4976898,0.08805519
page163_M-507_B_c1_sym_004,page163_M-507_B_c1,-1.0859898,-0.6814269
page163_M-507_B_c1_sym_005,page163_M-507_B_c1,4.6965847,1.3579077
page163_M-507_B_c1_sym_006,page163_M-507_B_c1,-0.62722176,-0.66950077
page163_M-507_B_c1_sym_007,page163_M-507_B_c1,0.9017447,-0.2765683
page163_M-507_B_c1_sym_008,page163_M-507_B_c1,1.5641097,0.23410624
page163_M-507_B_c1_sym_009,page163_M-507_B_c1,2.744411,0.6598915
page163_M-507_B_c1_sym_010,page163_M-507_B_c1,1.1399388,-0.032562662
page163_M-507_B_c1_sym_011,page163_M-507_B_c1,-4.451546,-1.2488112
page163_M-507_B_c1_sym_012,page163_M-507_B_c1,-1.3561218,-0.6034381
page163_M-507_B_c1_sym_013,page163_M-507_B_c1,-0.30485874,-0.47229052
page163_M-507_B_c1_sym_014,page163_M-507_B_c1,1.263917,0.0641435
page163_M-507_B_c1_sym_015,page163_M-507_B_c1,1.0212401,-0.03068485
page163_M-507_B_c1_sym_016,page163_M-507_B_c1,0.15656583,-0.32616016
page163_M-507_B_c1_sym_017,page163_M-507_B_c1,-8.19486,-1.0482992
page163_M-507_B_c1_sym_018,page163_M-507_B_c1,0.09726136,-0.52982444
page163_M-507_B_c1_sym_019,page163_M-507_B_c1,3.7376149,0.8123865
page163_M-507_B_c1_sym_020,page163_M-507_B_c1,-0.41774032,-0.29686093
page163_M-507_B_c1_sym_021,page163_M-507_B_c1,-8.140778,-1.0668043
page163_M-507_B_c1_sym_022,page163_M-507_B_c1,-0.7251631,-0.64069194
page163_M-507_B_c1_sym_023,page163_M-507_B_c1,-4.1224847,-1.2041223
page163_M-507_B_c1_sym_024,page163_M-507_B_c1,1.199843,0.010773809
page163_M-507_B_c1_sym_025,page163_M-507_B_c1,0.13438323,-0.11388136
page163_M-507_B_c1_sym_026,page163_M-507_B_c1,-0.37396076,-0.32846475
page163_M-507_B_c1_sym_027,page163_M-507_B_c1,0.7456345,-0.12314088
page163_M-507_B_c1_sym_028,page163_M-507_B_c1,-1.7309358,-0.7439448
page163_M-507_B_c1_sym_029,page163_M-507_B_c1,-8.372767,-0.7870253
page163_M-507_B_c1_sym_030,page163_M-507_B_c1,2.7572517,0.36630243
page163_M-507_B_c1_sym_031,page163_M-507_B_c1,-0.25797814,-0.2897102
page163_M-507_B_c1_sym_032,page163_M-507_B_c1,-8.079221,-0.9144299
page163_M-507_B_c1_sym_033,page163_M-507_B_c1,2.29122,0.26814833
page163_M-507_B_c1_sym_034,page163_M-507_B_c1,2.1235049,0.20083806
page163_M-507_B_c1_sym_035,page163_M-507_B_c1,-3.2010422,-0.9795689
page163_M-507_B_c1_sym_036,page163_M-507_B_c1,0.61426574,-0.12113918
page163_M-507_B_c1_sym_037,page163_M-507_B_c1,2.7561593,0.5210774
page163_M-507_B_c1_sym_038,page163_M-507_B_c1,2.0640638,0.3126508
page163_M-507_B_c1_sym_039,page163_M-507_B_c1,-0.88448596,-0.58178824
page163_M-507_B_c1_sym_040,page163_M-507_B_c1,0.61780673,-0.1902531
page163_M-507_B_c1_sym_041,page163_M-507_B_c1,1.6336794,0.23839806
page163_M-507_B_c1_sym_042,page163_M-507_B_c1,-1.5187588,-0.7011082
page163_M-507_B_c1_sym_043,page163_M-507_B_c1,1.2378175,-0.00701658
page163_M-507_B_c1_sym_044,page163_M-507_B_c1,-8.591268,-0.9914938
page163_M-507_B_c1_sym_045,page163_M-507_B_c1,-0.51693034,-0.30423218
page163_M-507_B_c1_sym_046,page163_M-507_B_c1,0.7064011,-0.21628164
page163_M-507_B_c1_sym_047,page163_M-507_B_c1,3.1185148,0.2961749
page163_M-507_B_c1_sym_048,page163_M-507_B_c1,1.3289342,0.14225762
page163_M-507_B_c1_sym_049,page163_M-507_B_c1,2.145991,0.106695406
page163_M-507_B_c1_sym_050,page163_M-507_B_c1,0.6868588,-0.2428709
page163_M-507_B_c1_sym_051,page163_M-507_B_c1,-2.6004248,-0.92789453
page163_M-507_B_c1_sym_052,page163_M-507_B_c1,0.27476636,-0.34502736
page163_M-507_B_c1_sym_053,page163_M-507_B_c1,-1.2315814,-0.69735616
page163_M-507_B_c1_sym_054,page163_M-507_B_c1,2.8612337,0.10670665
page163_M-507_B_c1_sym_055,page163_M-507_B_c1,1.1889317,-0.35905257
page164_M-512_B_c0_sym_001,page164_M-512_B_c0,0.9209515,0.011998347
page165_M-514_A_c0_sym_001,page165_M-514_A_c0,3.506236,0.60416317
page165_M-514_A_c0_sym_002,page165_M-514_A_c0,0.31440407,-0.3006963
page165_M-514_A_c0_sym_003,page165_M-514_A_c0,2.2310162,0.22512369
page165_M-514_A_c0_sym_004,page165_M-514_A_c0,2.788591,0.47527984
page165_M-514_A_c0_sym_005,page165_M-514_A_c0,0.8118162,-0.13352467
page165_M-514_A_c0_sym_006,page165_M-514_A_c0,1.8897763,0.17725448
page165_M-514_A_c0_sym_007,page165_M-514_A_c0,0.92474616,-0.1335873
page165_M-514_A_c0_sym_008,page165_M-514_A_c0,1.6542534,0.106580466
page165_M-514_A_c0_sym_009,page165_M-514_A_c0,2.2144458,0.4417448
page165_M-514_A_c0_sym_010,page165_M-514_A_c0,0.61169165,-0.1380365
page165_M-514_A_c0_sym_011,page165_M-514_A_c0,2.0519779,0.40616375
page165_M-514_A_c0_sym_012,page165_M-514_A_c0,1.7840792,0.17783718
page165_M-514_A_c0_sym_013,page165_M-514_A_c0,2.1331372,0.3628686
page165_M-514_A_c0_sym_014,page165_M-514_A_c0,1.7949814,0.2821712
page165_M-514_A_c0_sym_015,page165_M-514_A_c0,0.08739894,-0.23611309
page165_M-514_A_c0_sym_016,page165_M-514_A_c0,-1.251893,-0.541992
page165_M-514_A_c0_sym_017,page165_M-514_A_c0,1.3885862,0.12569107
page165_M-514_A_c0_sym_018,page165_M-514_A_c0,1.6220553,0.21594161
page165_M-514_A_c0_sym_019,page165_M-514_A_c0,2.0420198,0.34836528
page165_M-516_A_c0_sym_001,page165_M-516_A_c0,6.2713614,1.7694722
page165_M-516_B_c1_sym_001,page165_M-516_B_c1,6.2713614,1.7694722
page165_M-5_c0_sym_001,page165_M-5_c0,6.7131066,1.8464363
page165_M-5_S_c0_sym_001,page165_M-5_S_c0,6.7131066,1.8464363
page167_M-521_A_c0_sym_001,page167_M-521_A_c0,2.2691948,0.36707202
page167_M-521_A_c0_sym_002,page167_M-521_A_c0,2.3393915,0.5458241
page167_M-522_A_c0_sym_001,page167_M-522_A_c0,2.2691948,0.36707202
page167_M-522_A_c0_sym_002,page167_M-522_A_c0,2.3393915,0.5458241
page167_M-523_A_c0_sym_001,page167_M-523_A_c0,2.2691948,0.36707202
page167_M-523_A_c0_sym_002,page167_M-523_A_c0,2.3393915,0.5458241
page167_M-524_A_c0_sym_001,page167_M-524_A_c0,3.182824,0.66265273
page168_M-526_A_c0_sym_001,page168_M-526_A_c0,4.584801,1.1359781
page168_M-526_B_c1_sym_001,page168_M-526_B_c1,0.59382427,-0.39893895
page168_M-527_A_c0_sym_001,page168_M-527_A_c0,4.584801,1.1359781
page168_M-527_B_c1_sym_001,page168_M-527_B_c1,0.59382427,-0.39893895
page168_M-528_A_c0_sym_001,page168_M-528_A_c0,-0.7219598,-0.2631783
page169_M-529_A_c0_sym_001,page169_M-529_A_c0,4.7767186,1.3188432
page169_M-529_A_c0_sym_002,page169_M-529_A_c0,3.1450527,0.47156635
page169_M-529_A_c0_sym_003,page169_M-529_A_c0,-0.22470729,-0.39417005
page169_M-529_A_c0_sym_004,page169_M-529_A_c0,-5.519303,-1.3406999
page169_M-529_A_c0_sym_005,page169_M-529_A_c0,-8.494427,-1.0085466
page169_M-529_A_c0_sym_006,page169_M-529_A_c0,-0.39932358,-0.35598585
page169_M-529_A_c0_sym_007,page169_M-529_A_c0,2.945198,0.19703948
page169_M-529_A_c0_sym_008,page169_M-529_A_c0,1.4323115,0.06137073
page169_M-529_A_c0_sym_009,page169_M-529_A_c0,0.99269235,-0.078398585
page169_M-529_A_c0_sym_010,page169_M-529_A_c0,3.2153423,0.76003087
page169_M-529_B_c1_sym_001,page169_M-529_B_c1,2.6011937,0.59331876
page169_M-529_B_c1_sym_002,page169_M-529_B_c1,1.8735468,-0.090783216
page169_M-529_B_c1_sym_003,page169_M-529_B_c1,2.5192747,0.6239305
page169_M-530_A_c0_sym_001,page169_M-530_A_c0,4.7767186,1.3188432
page169_M-530_A_c0_sym_002,page169_M-530_A_c0,3.1450527,0.47156635
page169_M-530_A_c0_sym_003,page169_M-530_A_c0,-0.22470729,-0.39417005
page169_M-530_A_c0_sym_004,page169_M-530_A_c0,-5.519303,-1.3406999
page169_M-530_A_c0_sym_005,page169_M-530_A_c0,-8.494427,-1.0085466
page169_M-530_A_c0_sym_006,page169_M-530_A_c0,-0.39932358,-0.35598585
page169_M-530_A_c0_sym_007,page169_M-530_A_c0,2.945198,0.19703948
page169_M-530_A_c0_sym_008,page169_M-530_A_c0,1.4323115,0.06137073
page169_M-530_A_c0_sym_009,page169_M-530_A_c0,0.99269235,-0.078398585
page169_M-530_A_c0_sym_010,page169_M-530_A_c0,3.2153423,0.76003087
page169_M-530_B_c1_sym_001,page169_M-530_B_c1,1.0314968,-0.049850255
page169_M-530_B_c1_sym_002,page169_M-530_B_c1,-1.8316289,-0.64447486
page170_M-533_B_c1_sym_001,page170_M-533_B_c1,3.254776,0.8317544
page170_M-534_A_c0_sym_001,page170_M-534_A_c0,-2.4589782,-0.8539026
page170_M-534_A_c0_sym_002,page170_M-534_A_c0,-1.0877143,-0.6829711
page170_M-534_A_c0_sym_003,page170_M-534_A_c0,-1.4114237,-0.67527
page170_M-534_A_c0_sym_004,page170_M-534_A_c0,-2.3615062,-0.92389905
page170_M-534_A_c0_sym_005,page170_M-534_A_c0,-1.6580403,-0.7461989
page171_M-537_A_c0_sym_001,page171_M-537_A_c0,4.3055086,1.1105846
page171_M-537_B_c1_sym_001,page171_M-537_B_c1,4.6060085,1.1423571
page171_M-538_A_c0_sym_001,page171_M-538_A_c0,4.3055086,1.1105846
page171_M-538_B_c1_sym_001,page171_M-538_B_c1,4.6060085,1.1423571
page172_M-541_A_c0_sym_001,page172_M-541_A_c0,4.1316576,1.1458882
page172_M-541_B_c1_sym_001,page172_M-541_B_c1,-0.09872983,-0.11285829
page172_M-541_B_c1_sym_002,page172_M-541_B_c1,1.3743435,0.16729677
page172_M-541_B_c1_sym_003,page172_M-541_B_c1,0.5185878,-0.305383
page172_M-541_B_c1_sym_004,page172_M-541_B_c1,1.640282,-0.0035072037
page172_M-541_B_c1_sym_005,page172_M-541_B_c1,3.947441,1.1175126
page172_M-542_B_c0_sym_001,page172_M-542_B_c0,-0.09872983,-0.11285829
page172_M-542_B_c0_sym_002,page172_M-542_B_c0,1.3743435,0.16729677
page172_M-542_B_c0_sym_003,page172_M-542_B_c0,0.5185878,-0.305383
page172_M-542_B_c0_sym_004,page172_M-542_B_c0,1.640282,-0.0035072037
page172_M-542_B_c0_sym_005,page172_M-542_B_c0,3.947441,1.1175126
page172_M-543_B_c1_sym_001,page172_M-543_B_c1,-4.625589,-1.2194848
page173_M-3547_A_c0_sym_001,page173_M-3547_A_c0,3.6228757,0.8946479
page173_M-545_A_c0_sym_001,page173_M-545_A_c0,3.6228757,0.8946479
page173_M-546_A_c0_sym_001,page173_M-546_A_c0,3.6228757,0.8946479
page173_M-548_A_c0_sym_001,page173_M-548_A_c0,-4.2219405,-0.7074327
page174_M-549_A_c0_sym_001,page174_M-549_A_c0,-0.614119,-0.3079607
page174_M-549_A_c0_sym_002,page174_M-549_A_c0,3.9442945,0.64543486
page174_M-549_B_c1_sym_001,page174_M-549_B_c1,-0.7930518,-0.48787162
page174_M-549_B_c1_sym_002,page174_M-549_B_c1,-8.267971,-1.0354654
page174_M-549_B_c1_sym_003,page174_M-549_B_c1,0.9172981,-0.19866621
page174_M-549_B_c1_sym_004,page174_M-549_B_c1,5.2695317,1.3652563
page174_M-550_B_c1_sym_001,page174_M-550_B_c1,-4.9407883,-0.7261732
page174_M-551_B_c0_sym_001,page174_M-551_B_c0,-4.9407883,-0.7261732
page174_M-552_B_c1_sym_001,page174_M-552_B_c1,-4.9407883,-0.7261732
page175_M-553_B_c1_sym_001,page175_M-553_B_c1,-0.92800474,-0.65169185
page175_M-553_B_c1_sym_002,page175_M-553_B_c1,-0.7239224,-0.54908055
page175_M-554_B_c1_sym_001,page175_M-554_B_c1,-0.92800474,-0.65169185
page175_M-554_B_c1_sym_002,page175_M-554_B_c1,-0.7239224,-0.54908055
page175_M-555_B_c1_sym_001,page175_M-555_B_c1,-1.9390525,-0.8435181
page175_M-556_A_c0_sym_001,page175_M-556_A_c0,-0.84728503,-0.5555852
page175_M-556_B_c1_sym_001,page175_M-556_B_c1,-1.0268897,-0.6402939
page175_M-556_B_c1_sym_002,page175_M-556_B_c1,-0.9246302,-0.4897369
page176_M-557_B_c0_sym_001,page176_M-557_B_c0,-3.0728154,-0.85926896
page176_M-558_A_c0_sym_001,page176_M-558_A_c0,1.0944365,-0.015482663
page176_M-558_A_c0_sym_002,page176_M-558_A_c0,1.118888,-0.07714625
page176_M-558_B_c1_sym_001,page176_M-558_B_c1,-3.0728154,-0.85926896
page176_M-559_A_c0_sym_001,page176_M-559_A_c0,-2.7305076,-0.70094645
page176_M-560_A_c0_sym_001,page176_M-560_A_c0,-2.7305076,-0.70094645
page177_M-563_B_c1_sym_001,page177_M-563_B_c1,-8.451426,-1.051369
page177_M-564_A_c0_sym_001,page177_M-564_A_c0,-2.0986867,-0.7708841
page177_M-564_B_c1_sym_001,page177_M-564_B_c1,-8.451426,-1.051369
page178_M-545_B_c1_sym_001,page178_M-545_B_c1,4.0901065,1.0813152
page178_M-565_A_c0_sym_001,page178_M-565_A_c0,3.967948,1.0072755
page180_M-576_A_c0_sym_001,page180_M-576_A_c0,-1.5039853,-0.76417696
page180_M-576_A_c0_sym_002,page180_M-576_A_c0,-2.0288975,-0.7240643
page180_M-576_B_c1_sym_001,page180_M-576_B_c1,-5.531406,-0.92461777
page180_M-576_B_c1_sym_002,page180_M-576_B_c1,-5.0065627,-1.1113571
page181_M-577_A_bis_c0_sym_001,page181_M-577_A_bis_c0,-3.011111,-0.94861394
page181_M-577_B_bis_c1_sym_001,page181_M-577_B_bis_c1,-0.62463105,-0.6087417
page181_M-577_B_c0_sym_001,page181_M-577_B_c0,-0.62463105,-0.6087417
page181_M-578_A_bis_c0_sym_001,page181_M-578_A_bis_c0,1.5743924,0.26658008
page181_M-578_A_c0_sym_001,page181_M-578_A_c0,-3.011111,-0.94861394
page182_M-579_B_c0_sym_001,page182_M-579_B_c0,-3.0944018,-1.0014524
page182_M-579_B_c0_sym_002,page182_M-579_B_c0,-1.4659073,-0.7689738
page182_M-580_B_c1_sym_001,page182_M-580_B_c1,-3.0944018,-1.0014524
page182_M-580_B_c1_sym_002,page182_M-580_B_c1,-1.4659073,-0.7689738
page182_M-581_A_c0_sym_001,page182_M-581_A_c0,0.045554798,-0.23820324
page182_M-581_A_c0_sym_002,page182_M-581_A_c0,2.1049511,0.24882719
page183_M-582_B_c0_sym_001,page183_M-582_B_c0,-1.5784364,-0.72678924
page183_M-583_A_c0_sym_001,page183_M-583_A_c0,1.0077078,0.025029207
page183_M-583_A_c0_sym_002,page183_M-583_A_c0,0.89210147,0.08318917
page183_M-583_A_c0_sym_003,page183_M-583_A_c0,3.4281087,0.9255017
page183_M-583_A_c0_sym_004,page183_M-583_A_c0,-1.8080637,-0.72415406
page183_M-583_A_c0_sym_005,page183_M-583_A_c0,-3.0818663,-0.94958186
page183_M-583_A_c0_sym_006,page183_M-583_A_c0,0.10003702,-0.17506108
page183_M-583_A_c0_sym_007,page183_M-583_A_c0,2.3139856,0.43222788
page183_M-583_A_c0_sym_008,page183_M-583_A_c0,-1.9374491,-0.7018058
page183_M-583_A_c0_sym_009,page183_M-583_A_c0,1.893156,0.24127887
